Date,Country ,Technology,SiteName,Volume,country,date,updatedby,updatetime,Country
2024-03-26,,Gas,Blenod-5,5205.0,France,2024-03-26,petroineos,2025-06-04 17:08:59.962292,FR
2024-03-25,,Gas,Blenod-5,6371.0,France,2024-03-25,petroineos,2025-06-04 17:08:59.962292,FR
2024-03-24,,Gas,Blenod-5,4026.0,France,2024-03-24,petroineos,2025-06-04 17:08:59.962292,FR
2024-03-23,,Gas,Blenod-5,5584.0,France,2024-03-23,petroineos,2025-06-04 17:08:59.962292,FR
2024-03-22,,Gas,Blenod-5,3612.0,France,2024-03-22,petroineos,2025-06-04 17:08:59.962292,FR
2024-03-21,,Gas,Blenod-5,3122.0,France,2024-03-21,petroineos,2025-06-04 17:08:59.962292,FR
2024-03-20,,Gas,Blenod-5,4478.0,France,2024-03-20,petroineos,2025-06-04 17:08:59.962292,FR
2024-03-19,,Gas,Blenod-5,6084.0,France,2024-03-19,petroineos,2025-06-04 17:08:59.962292,FR
2024-03-18,,Gas,Blenod-5,3256.0,France,2024-03-18,petroineos,2025-06-04 17:08:59.962292,FR
2024-03-17,,Gas,Blenod-5,6399.0,France,2024-03-17,petroineos,2025-06-04 17:08:59.962292,FR
2024-03-16,,Gas,Blenod-5,4791.0,France,2024-03-16,petroineos,2025-06-04 17:08:59.962292,FR
2024-03-15,,Gas,Blenod-5,5791.0,France,2024-03-15,petroineos,2025-06-04 17:08:59.962292,FR
2024-03-14,,Gas,Blenod-5,3361.0,France,2024-03-14,petroineos,2025-06-04 17:08:59.962292,FR
2024-03-13,,Gas,Blenod-5,6135.0,France,2024-03-13,petroineos,2025-06-04 17:08:59.962292,FR
2024-03-12,,Gas,Blenod-5,3707.0,France,2024-03-12,petroineos,2025-06-04 17:08:59.962292,FR
2024-03-11,,Gas,Blenod-5,3666.0,France,2024-03-11,petroineos,2025-06-04 17:08:59.962292,FR
2024-03-10,,Gas,Blenod-5,5183.0,France,2024-03-10,petroineos,2025-06-04 17:08:59.962292,FR
2024-03-09,,Gas,Blenod-5,4094.0,France,2024-03-09,petroineos,2025-06-04 17:08:59.962292,FR
2024-03-08,,Gas,Blenod-5,4607.0,France,2024-03-08,petroineos,2025-06-04 17:08:59.962292,FR
2024-03-07,,Gas,Blenod-5,5712.0,France,2024-03-07,petroineos,2025-06-04 17:08:59.962292,FR
2024-03-06,,Gas,Blenod-5,4342.0,France,2024-03-06,petroineos,2025-06-04 17:08:59.962292,FR
2024-03-05,,Gas,Blenod-5,6179.0,France,2024-03-05,petroineos,2025-06-04 17:08:59.962292,FR
2024-03-04,,Gas,Blenod-5,4498.0,France,2024-03-04,petroineos,2025-06-04 17:08:59.962292,FR
2024-03-03,,Gas,Blenod-5,5206.0,France,2024-03-03,petroineos,2025-06-04 17:08:59.962292,FR
2024-03-02,,Gas,Blenod-5,3541.0,France,2024-03-02,petroineos,2025-06-04 17:08:59.962292,FR
2024-03-29,,Gas,Blenod-5,3785.0,France,2024-03-29,petroineos,2025-06-04 17:08:59.962292,FR
2024-03-30,,Gas,Blenod-5,4324.0,France,2024-03-30,petroineos,2025-06-04 17:08:59.962292,FR
2024-03-31,,Gas,Blenod-5,6265.0,France,2024-03-31,petroineos,2025-06-04 17:08:59.962292,FR
2024-04-15,,Gas,Blenod-5,3903.0,France,2024-04-15,petroineos,2025-06-04 17:08:59.962292,FR
2024-04-27,,Gas,Blenod-5,5812.0,France,2024-04-27,petroineos,2025-06-04 17:08:59.962292,FR
2024-04-26,,Gas,Blenod-5,5332.0,France,2024-04-26,petroineos,2025-06-04 17:08:59.962292,FR
2024-04-25,,Gas,Blenod-5,4491.0,France,2024-04-25,petroineos,2025-06-04 17:08:59.962292,FR
2024-04-24,,Gas,Blenod-5,5016.0,France,2024-04-24,petroineos,2025-06-04 17:08:59.962292,FR
2024-04-23,,Gas,Blenod-5,5553.0,France,2024-04-23,petroineos,2025-06-04 17:08:59.962292,FR
2024-04-22,,Gas,Blenod-5,5840.0,France,2024-04-22,petroineos,2025-06-04 17:08:59.962292,FR
2024-04-21,,Gas,Blenod-5,4419.0,France,2024-04-21,petroineos,2025-06-04 17:08:59.962292,FR
2024-04-20,,Gas,Blenod-5,5112.0,France,2024-04-20,petroineos,2025-06-04 17:08:59.962292,FR
2024-04-19,,Gas,Blenod-5,5915.0,France,2024-04-19,petroineos,2025-06-04 17:08:59.962292,FR
2024-04-18,,Gas,Blenod-5,5605.0,France,2024-04-18,petroineos,2025-06-04 17:08:59.962292,FR
2024-04-17,,Gas,Blenod-5,5785.0,France,2024-04-17,petroineos,2025-06-04 17:08:59.962292,FR
2024-04-16,,Gas,Blenod-5,4792.0,France,2024-04-16,petroineos,2025-06-04 17:08:59.962292,FR
2024-04-14,,Gas,Blenod-5,5242.0,France,2024-04-14,petroineos,2025-06-04 17:08:59.962292,FR
2024-04-01,,Gas,Blenod-5,6970.0,France,2024-04-01,petroineos,2025-06-04 17:08:59.962292,FR
2024-04-13,,Gas,Blenod-5,3571.0,France,2024-04-13,petroineos,2025-06-04 17:08:59.962292,FR
2024-04-12,,Gas,Blenod-5,3417.0,France,2024-04-12,petroineos,2025-06-04 17:08:59.962292,FR
2024-04-11,,Gas,Blenod-5,3235.0,France,2024-04-11,petroineos,2025-06-04 17:08:59.962292,FR
2024-04-10,,Gas,Blenod-5,6542.0,France,2024-04-10,petroineos,2025-06-04 17:08:59.962292,FR
2024-04-09,,Gas,Blenod-5,3292.0,France,2024-04-09,petroineos,2025-06-04 17:08:59.962292,FR
2024-04-08,,Gas,Blenod-5,4338.0,France,2024-04-08,petroineos,2025-06-04 17:08:59.962292,FR
2024-04-07,,Gas,Blenod-5,4348.0,France,2024-04-07,petroineos,2025-06-04 17:08:59.962292,FR
2024-04-06,,Gas,Blenod-5,4987.0,France,2024-04-06,petroineos,2025-06-04 17:08:59.962292,FR
2024-04-05,,Gas,Blenod-5,3848.0,France,2024-04-05,petroineos,2025-06-04 17:08:59.962292,FR
2024-04-04,,Gas,Blenod-5,5778.0,France,2024-04-04,petroineos,2025-06-04 17:08:59.962292,FR
2024-04-03,,Gas,Blenod-5,6663.0,France,2024-04-03,petroineos,2025-06-04 17:08:59.962292,FR
2024-04-02,,Gas,Blenod-5,4795.0,France,2024-04-02,petroineos,2025-06-04 17:08:59.962292,FR
2024-03-01,,Gas,Blenod-5,5206.0,France,2024-03-01,petroineos,2025-06-04 17:08:59.962292,FR
2024-02-29,,Gas,Blenod-5,4298.0,France,2024-02-29,petroineos,2025-06-04 17:08:59.962292,FR
2024-02-28,,Gas,Blenod-5,3866.0,France,2024-02-28,petroineos,2025-06-04 17:08:59.962292,FR
2024-01-15,,Gas,Blenod-5,4809.0,France,2024-01-15,petroineos,2025-06-04 17:08:59.962292,FR
2024-01-27,,Gas,Blenod-5,4705.0,France,2024-01-27,petroineos,2025-06-04 17:08:59.962292,FR
2024-01-26,,Gas,Blenod-5,5643.0,France,2024-01-26,petroineos,2025-06-04 17:08:59.962292,FR
2024-01-25,,Gas,Blenod-5,4405.0,France,2024-01-25,petroineos,2025-06-04 17:08:59.962292,FR
2024-01-24,,Gas,Blenod-5,4324.0,France,2024-01-24,petroineos,2025-06-04 17:08:59.962292,FR
2024-01-23,,Gas,Blenod-5,6627.0,France,2024-01-23,petroineos,2025-06-04 17:08:59.962292,FR
2024-01-22,,Gas,Blenod-5,4784.0,France,2024-01-22,petroineos,2025-06-04 17:08:59.962292,FR
2024-01-21,,Gas,Blenod-5,5270.0,France,2024-01-21,petroineos,2025-06-04 17:08:59.962292,FR
2024-01-20,,Gas,Blenod-5,5244.0,France,2024-01-20,petroineos,2025-06-04 17:08:59.962292,FR
2024-01-19,,Gas,Blenod-5,4808.0,France,2024-01-19,petroineos,2025-06-04 17:08:59.962292,FR
2024-01-18,,Gas,Blenod-5,3295.0,France,2024-01-18,petroineos,2025-06-04 17:08:59.962292,FR
2024-01-17,,Gas,Blenod-5,4912.0,France,2024-01-17,petroineos,2025-06-04 17:08:59.962292,FR
2024-01-16,,Gas,Blenod-5,6890.0,France,2024-01-16,petroineos,2025-06-04 17:08:59.962292,FR
2024-01-14,,Gas,Blenod-5,5534.0,France,2024-01-14,petroineos,2025-06-04 17:08:59.962292,FR
2024-01-29,,Gas,Blenod-5,6190.0,France,2024-01-29,petroineos,2025-06-04 17:08:59.962292,FR
2024-01-13,,Gas,Blenod-5,6360.0,France,2024-01-13,petroineos,2025-06-04 17:08:59.962292,FR
2024-01-12,,Gas,Blenod-5,6393.0,France,2024-01-12,petroineos,2025-06-04 17:08:59.962292,FR
2024-01-11,,Gas,Blenod-5,4914.0,France,2024-01-11,petroineos,2025-06-04 17:08:59.962292,FR
2024-01-10,,Gas,Blenod-5,5835.0,France,2024-01-10,petroineos,2025-06-04 17:08:59.962292,FR
2024-01-09,,Gas,Blenod-5,3533.0,France,2024-01-09,petroineos,2025-06-04 17:08:59.962292,FR
2024-01-08,,Gas,Blenod-5,5554.0,France,2024-01-08,petroineos,2025-06-04 17:08:59.962292,FR
2024-01-07,,Gas,Blenod-5,6136.0,France,2024-01-07,petroineos,2025-06-04 17:08:59.962292,FR
2024-01-06,,Gas,Blenod-5,5052.0,France,2024-01-06,petroineos,2025-06-04 17:08:59.962292,FR
2024-01-05,,Gas,Blenod-5,5265.0,France,2024-01-05,petroineos,2025-06-04 17:08:59.962292,FR
2024-01-04,,Gas,Blenod-5,5138.0,France,2024-01-04,petroineos,2025-06-04 17:08:59.962292,FR
2024-01-03,,Gas,Blenod-5,3636.0,France,2024-01-03,petroineos,2025-06-04 17:08:59.962292,FR
2024-01-02,,Gas,Blenod-5,3896.0,France,2024-01-02,petroineos,2025-06-04 17:08:59.962292,FR
2024-01-28,,Gas,Blenod-5,5810.0,France,2024-01-28,petroineos,2025-06-04 17:08:59.962292,FR
2024-01-30,,Gas,Blenod-5,6101.0,France,2024-01-30,petroineos,2025-06-04 17:08:59.962292,FR
2024-02-27,,Gas,Blenod-5,5703.0,France,2024-02-27,petroineos,2025-06-04 17:08:59.962292,FR
2024-02-14,,Gas,Blenod-5,3720.0,France,2024-02-14,petroineos,2025-06-04 17:08:59.962292,FR
2024-02-26,,Gas,Blenod-5,3556.0,France,2024-02-26,petroineos,2025-06-04 17:08:59.962292,FR
2024-02-25,,Gas,Blenod-5,6495.0,France,2024-02-25,petroineos,2025-06-04 17:08:59.962292,FR
2024-02-24,,Gas,Blenod-5,5529.0,France,2024-02-24,petroineos,2025-06-04 17:08:59.962292,FR
2024-02-23,,Gas,Blenod-5,4284.0,France,2024-02-23,petroineos,2025-06-04 17:08:59.962292,FR
2024-02-22,,Gas,Blenod-5,3489.0,France,2024-02-22,petroineos,2025-06-04 17:08:59.962292,FR
2024-02-21,,Gas,Blenod-5,5208.0,France,2024-02-21,petroineos,2025-06-04 17:08:59.962292,FR
2024-02-20,,Gas,Blenod-5,6155.0,France,2024-02-20,petroineos,2025-06-04 17:08:59.962292,FR
2024-02-19,,Gas,Blenod-5,3851.0,France,2024-02-19,petroineos,2025-06-04 17:08:59.962292,FR
2024-02-18,,Gas,Blenod-5,4108.0,France,2024-02-18,petroineos,2025-06-04 17:08:59.962292,FR
2024-02-17,,Gas,Blenod-5,5635.0,France,2024-02-17,petroineos,2025-06-04 17:08:59.962292,FR
2024-02-16,,Gas,Blenod-5,5881.0,France,2024-02-16,petroineos,2025-06-04 17:08:59.962292,FR
2024-02-15,,Gas,Blenod-5,4506.0,France,2024-02-15,petroineos,2025-06-04 17:08:59.962292,FR
2024-02-13,,Gas,Blenod-5,4590.0,France,2024-02-13,petroineos,2025-06-04 17:08:59.962292,FR
2024-01-31,,Gas,Blenod-5,3347.0,France,2024-01-31,petroineos,2025-06-04 17:08:59.962292,FR
2024-02-12,,Gas,Blenod-5,6895.0,France,2024-02-12,petroineos,2025-06-04 17:08:59.962292,FR
2024-02-11,,Gas,Blenod-5,6417.0,France,2024-02-11,petroineos,2025-06-04 17:08:59.962292,FR
2024-02-10,,Gas,Blenod-5,3818.0,France,2024-02-10,petroineos,2025-06-04 17:08:59.962292,FR
2024-02-09,,Gas,Blenod-5,6350.0,France,2024-02-09,petroineos,2025-06-04 17:08:59.962292,FR
2024-02-08,,Gas,Blenod-5,6413.0,France,2024-02-08,petroineos,2025-06-04 17:08:59.962292,FR
2024-02-07,,Gas,Blenod-5,3934.0,France,2024-02-07,petroineos,2025-06-04 17:08:59.962292,FR
2024-02-06,,Gas,Blenod-5,4285.0,France,2024-02-06,petroineos,2025-06-04 17:08:59.962292,FR
2024-02-05,,Gas,Blenod-5,3632.0,France,2024-02-05,petroineos,2025-06-04 17:08:59.962292,FR
2024-02-04,,Gas,Blenod-5,4906.0,France,2024-02-04,petroineos,2025-06-04 17:08:59.962292,FR
2024-02-03,,Gas,Blenod-5,4576.0,France,2024-02-03,petroineos,2025-06-04 17:08:59.962292,FR
2024-02-02,,Gas,Blenod-5,6059.0,France,2024-02-02,petroineos,2025-06-04 17:08:59.962292,FR
2024-02-01,,Gas,Blenod-5,3648.0,France,2024-02-01,petroineos,2025-06-04 17:08:59.962292,FR
2024-04-28,,Gas,Blenod-5,4692.0,France,2024-04-28,petroineos,2025-06-04 17:08:59.962292,FR
2024-04-29,,Gas,Blenod-5,6016.0,France,2024-04-29,petroineos,2025-06-04 17:08:59.962292,FR
2024-04-30,,Gas,Blenod-5,4345.0,France,2024-04-30,petroineos,2025-06-04 17:08:59.962292,FR
2024-07-14,,Gas,Blenod-5,3315.0,France,2024-07-14,petroineos,2025-06-04 17:08:59.962292,FR
2024-07-26,,Gas,Blenod-5,4306.0,France,2024-07-26,petroineos,2025-06-04 17:08:59.962292,FR
2024-07-25,,Gas,Blenod-5,4185.0,France,2024-07-25,petroineos,2025-06-04 17:08:59.962292,FR
2024-07-24,,Gas,Blenod-5,4312.0,France,2024-07-24,petroineos,2025-06-04 17:08:59.962292,FR
2024-07-23,,Gas,Blenod-5,4076.0,France,2024-07-23,petroineos,2025-06-04 17:08:59.962292,FR
2024-07-22,,Gas,Blenod-5,3950.0,France,2024-07-22,petroineos,2025-06-04 17:08:59.962292,FR
2024-07-21,,Gas,Blenod-5,5917.0,France,2024-07-21,petroineos,2025-06-04 17:08:59.962292,FR
2024-07-20,,Gas,Blenod-5,3687.0,France,2024-07-20,petroineos,2025-06-04 17:08:59.962292,FR
2024-07-19,,Gas,Blenod-5,4268.0,France,2024-07-19,petroineos,2025-06-04 17:08:59.962292,FR
2024-07-18,,Gas,Blenod-5,4673.0,France,2024-07-18,petroineos,2025-06-04 17:08:59.962292,FR
2024-07-17,,Gas,Blenod-5,6680.0,France,2024-07-17,petroineos,2025-06-04 17:08:59.962292,FR
2024-07-16,,Gas,Blenod-5,5568.0,France,2024-07-16,petroineos,2025-06-04 17:08:59.962292,FR
2024-07-15,,Gas,Blenod-5,5317.0,France,2024-07-15,petroineos,2025-06-04 17:08:59.962292,FR
2024-07-13,,Gas,Blenod-5,4732.0,France,2024-07-13,petroineos,2025-06-04 17:08:59.962292,FR
2024-07-28,,Gas,Blenod-5,5425.0,France,2024-07-28,petroineos,2025-06-04 17:08:59.962292,FR
2024-07-12,,Gas,Blenod-5,3457.0,France,2024-07-12,petroineos,2025-06-04 17:08:59.962292,FR
2024-07-11,,Gas,Blenod-5,6460.0,France,2024-07-11,petroineos,2025-06-04 17:08:59.962292,FR
2024-07-10,,Gas,Blenod-5,5747.0,France,2024-07-10,petroineos,2025-06-04 17:08:59.962292,FR
2024-07-09,,Gas,Blenod-5,6212.0,France,2024-07-09,petroineos,2025-06-04 17:08:59.962292,FR
2024-07-08,,Gas,Blenod-5,3414.0,France,2024-07-08,petroineos,2025-06-04 17:08:59.962292,FR
2024-07-07,,Gas,Blenod-5,6397.0,France,2024-07-07,petroineos,2025-06-04 17:08:59.962292,FR
2024-07-06,,Gas,Blenod-5,6451.0,France,2024-07-06,petroineos,2025-06-04 17:08:59.962292,FR
2024-07-05,,Gas,Blenod-5,6253.0,France,2024-07-05,petroineos,2025-06-04 17:08:59.962292,FR
2024-07-04,,Gas,Blenod-5,4340.0,France,2024-07-04,petroineos,2025-06-04 17:08:59.962292,FR
2024-07-03,,Gas,Blenod-5,3299.0,France,2024-07-03,petroineos,2025-06-04 17:08:59.962292,FR
2024-07-02,,Gas,Blenod-5,4603.0,France,2024-07-02,petroineos,2025-06-04 17:08:59.962292,FR
2024-07-01,,Gas,Blenod-5,5740.0,France,2024-07-01,petroineos,2025-06-04 17:08:59.962292,FR
2024-07-27,,Gas,Blenod-5,5345.0,France,2024-07-27,petroineos,2025-06-04 17:08:59.962292,FR
2024-07-29,,Gas,Blenod-5,5672.0,France,2024-07-29,petroineos,2025-06-04 17:08:59.962292,FR
2024-06-29,,Gas,Blenod-5,6768.0,France,2024-06-29,petroineos,2025-06-04 17:08:59.962292,FR
2024-08-13,,Gas,Blenod-5,5101.0,France,2024-08-13,petroineos,2025-06-04 17:08:59.962292,FR
2024-08-25,,Gas,Blenod-5,5548.0,France,2024-08-25,petroineos,2025-06-04 17:08:59.962292,FR
2024-08-24,,Gas,Blenod-5,6625.0,France,2024-08-24,petroineos,2025-06-04 17:08:59.962292,FR
2024-08-23,,Gas,Blenod-5,6973.0,France,2024-08-23,petroineos,2025-06-04 17:08:59.962292,FR
2024-08-22,,Gas,Blenod-5,6562.0,France,2024-08-22,petroineos,2025-06-04 17:08:59.962292,FR
2024-08-21,,Gas,Blenod-5,6750.0,France,2024-08-21,petroineos,2025-06-04 17:08:59.962292,FR
2024-08-20,,Gas,Blenod-5,5013.0,France,2024-08-20,petroineos,2025-06-04 17:08:59.962292,FR
2024-08-19,,Gas,Blenod-5,6635.0,France,2024-08-19,petroineos,2025-06-04 17:08:59.962292,FR
2024-08-18,,Gas,Blenod-5,4144.0,France,2024-08-18,petroineos,2025-06-04 17:08:59.962292,FR
2024-08-17,,Gas,Blenod-5,6836.0,France,2024-08-17,petroineos,2025-06-04 17:08:59.962292,FR
2024-08-16,,Gas,Blenod-5,6843.0,France,2024-08-16,petroineos,2025-06-04 17:08:59.962292,FR
2024-08-15,,Gas,Blenod-5,5824.0,France,2024-08-15,petroineos,2025-06-04 17:08:59.962292,FR
2024-08-14,,Gas,Blenod-5,3104.0,France,2024-08-14,petroineos,2025-06-04 17:08:59.962292,FR
2024-08-12,,Gas,Blenod-5,4605.0,France,2024-08-12,petroineos,2025-06-04 17:08:59.962292,FR
2024-07-30,,Gas,Blenod-5,6028.0,France,2024-07-30,petroineos,2025-06-04 17:08:59.962292,FR
2024-08-11,,Gas,Blenod-5,5657.0,France,2024-08-11,petroineos,2025-06-04 17:08:59.962292,FR
2024-08-10,,Gas,Blenod-5,4815.0,France,2024-08-10,petroineos,2025-06-04 17:08:59.962292,FR
2024-08-09,,Gas,Blenod-5,3762.0,France,2024-08-09,petroineos,2025-06-04 17:08:59.962292,FR
2024-08-08,,Gas,Blenod-5,5394.0,France,2024-08-08,petroineos,2025-06-04 17:08:59.962292,FR
2024-08-07,,Gas,Blenod-5,5812.0,France,2024-08-07,petroineos,2025-06-04 17:08:59.962292,FR
2024-08-06,,Gas,Blenod-5,4203.0,France,2024-08-06,petroineos,2025-06-04 17:08:59.962292,FR
2024-08-05,,Gas,Blenod-5,4268.0,France,2024-08-05,petroineos,2025-06-04 17:08:59.962292,FR
2024-08-04,,Gas,Blenod-5,3467.0,France,2024-08-04,petroineos,2025-06-04 17:08:59.962292,FR
2024-08-03,,Gas,Blenod-5,6288.0,France,2024-08-03,petroineos,2025-06-04 17:08:59.962292,FR
2024-08-02,,Gas,Blenod-5,4353.0,France,2024-08-02,petroineos,2025-06-04 17:08:59.962292,FR
2024-08-01,,Gas,Blenod-5,6646.0,France,2024-08-01,petroineos,2025-06-04 17:08:59.962292,FR
2024-07-31,,Gas,Blenod-5,3115.0,France,2024-07-31,petroineos,2025-06-04 17:08:59.962292,FR
2024-06-30,,Gas,Blenod-5,3442.0,France,2024-06-30,petroineos,2025-06-04 17:08:59.962292,FR
2024-06-28,,Gas,Blenod-5,3403.0,France,2024-06-28,petroineos,2025-06-04 17:08:59.962292,FR
2024-05-01,,Gas,Blenod-5,6812.0,France,2024-05-01,petroineos,2025-06-04 17:08:59.962292,FR
2024-05-15,,Gas,Blenod-5,3744.0,France,2024-05-15,petroineos,2025-06-04 17:08:59.962292,FR
2024-05-27,,Gas,Blenod-5,4425.0,France,2024-05-27,petroineos,2025-06-04 17:08:59.962292,FR
2024-05-26,,Gas,Blenod-5,6166.0,France,2024-05-26,petroineos,2025-06-04 17:08:59.962292,FR
2024-05-25,,Gas,Blenod-5,6551.0,France,2024-05-25,petroineos,2025-06-04 17:08:59.962292,FR
2024-05-24,,Gas,Blenod-5,5643.0,France,2024-05-24,petroineos,2025-06-04 17:08:59.962292,FR
2024-05-23,,Gas,Blenod-5,4398.0,France,2024-05-23,petroineos,2025-06-04 17:08:59.962292,FR
2024-05-22,,Gas,Blenod-5,3147.0,France,2024-05-22,petroineos,2025-06-04 17:08:59.962292,FR
2024-05-21,,Gas,Blenod-5,3397.0,France,2024-05-21,petroineos,2025-06-04 17:08:59.962292,FR
2024-05-20,,Gas,Blenod-5,4223.0,France,2024-05-20,petroineos,2025-06-04 17:08:59.962292,FR
2024-05-19,,Gas,Blenod-5,6542.0,France,2024-05-19,petroineos,2025-06-04 17:08:59.962292,FR
2024-05-18,,Gas,Blenod-5,5242.0,France,2024-05-18,petroineos,2025-06-04 17:08:59.962292,FR
2024-05-17,,Gas,Blenod-5,3059.0,France,2024-05-17,petroineos,2025-06-04 17:08:59.962292,FR
2024-05-16,,Gas,Blenod-5,6634.0,France,2024-05-16,petroineos,2025-06-04 17:08:59.962292,FR
2024-05-14,,Gas,Blenod-5,5487.0,France,2024-05-14,petroineos,2025-06-04 17:08:59.962292,FR
2024-05-29,,Gas,Blenod-5,4889.0,France,2024-05-29,petroineos,2025-06-04 17:08:59.962292,FR
2024-05-13,,Gas,Blenod-5,4577.0,France,2024-05-13,petroineos,2025-06-04 17:08:59.962292,FR
2024-05-12,,Gas,Blenod-5,3191.0,France,2024-05-12,petroineos,2025-06-04 17:08:59.962292,FR
2024-05-11,,Gas,Blenod-5,4198.0,France,2024-05-11,petroineos,2025-06-04 17:08:59.962292,FR
2024-05-10,,Gas,Blenod-5,5369.0,France,2024-05-10,petroineos,2025-06-04 17:08:59.962292,FR
2024-05-09,,Gas,Blenod-5,3382.0,France,2024-05-09,petroineos,2025-06-04 17:08:59.962292,FR
2024-05-08,,Gas,Blenod-5,6698.0,France,2024-05-08,petroineos,2025-06-04 17:08:59.962292,FR
2024-05-07,,Gas,Blenod-5,4871.0,France,2024-05-07,petroineos,2025-06-04 17:08:59.962292,FR
2024-05-06,,Gas,Blenod-5,6373.0,France,2024-05-06,petroineos,2025-06-04 17:08:59.962292,FR
2024-05-05,,Gas,Blenod-5,6898.0,France,2024-05-05,petroineos,2025-06-04 17:08:59.962292,FR
2024-05-04,,Gas,Blenod-5,4372.0,France,2024-05-04,petroineos,2025-06-04 17:08:59.962292,FR
2024-05-03,,Gas,Blenod-5,6339.0,France,2024-05-03,petroineos,2025-06-04 17:08:59.962292,FR
2024-05-02,,Gas,Blenod-5,3929.0,France,2024-05-02,petroineos,2025-06-04 17:08:59.962292,FR
2024-05-28,,Gas,Blenod-5,5922.0,France,2024-05-28,petroineos,2025-06-04 17:08:59.962292,FR
2024-05-30,,Gas,Blenod-5,3333.0,France,2024-05-30,petroineos,2025-06-04 17:08:59.962292,FR
2024-06-27,,Gas,Blenod-5,3083.0,France,2024-06-27,petroineos,2025-06-04 17:08:59.962292,FR
2024-06-14,,Gas,Blenod-5,5274.0,France,2024-06-14,petroineos,2025-06-04 17:08:59.962292,FR
2024-06-26,,Gas,Blenod-5,5883.0,France,2024-06-26,petroineos,2025-06-04 17:08:59.962292,FR
2024-06-25,,Gas,Blenod-5,6870.0,France,2024-06-25,petroineos,2025-06-04 17:08:59.962292,FR
2024-06-24,,Gas,Blenod-5,5551.0,France,2024-06-24,petroineos,2025-06-04 17:08:59.962292,FR
2024-06-23,,Gas,Blenod-5,4593.0,France,2024-06-23,petroineos,2025-06-04 17:08:59.962292,FR
2024-06-22,,Gas,Blenod-5,3159.0,France,2024-06-22,petroineos,2025-06-04 17:08:59.962292,FR
2024-06-21,,Gas,Blenod-5,4352.0,France,2024-06-21,petroineos,2025-06-04 17:08:59.962292,FR
2024-06-20,,Gas,Blenod-5,4188.0,France,2024-06-20,petroineos,2025-06-04 17:08:59.962292,FR
2024-06-19,,Gas,Blenod-5,5483.0,France,2024-06-19,petroineos,2025-06-04 17:08:59.962292,FR
2024-06-18,,Gas,Blenod-5,6733.0,France,2024-06-18,petroineos,2025-06-04 17:08:59.962292,FR
2024-06-17,,Gas,Blenod-5,6365.0,France,2024-06-17,petroineos,2025-06-04 17:08:59.962292,FR
2024-06-16,,Gas,Blenod-5,3411.0,France,2024-06-16,petroineos,2025-06-04 17:08:59.962292,FR
2024-06-15,,Gas,Blenod-5,4911.0,France,2024-06-15,petroineos,2025-06-04 17:08:59.962292,FR
2024-06-13,,Gas,Blenod-5,5589.0,France,2024-06-13,petroineos,2025-06-04 17:08:59.962292,FR
2024-05-31,,Gas,Blenod-5,5562.0,France,2024-05-31,petroineos,2025-06-04 17:08:59.962292,FR
2024-06-12,,Gas,Blenod-5,5735.0,France,2024-06-12,petroineos,2025-06-04 17:08:59.962292,FR
2024-06-11,,Gas,Blenod-5,5513.0,France,2024-06-11,petroineos,2025-06-04 17:08:59.962292,FR
2024-06-10,,Gas,Blenod-5,6316.0,France,2024-06-10,petroineos,2025-06-04 17:08:59.962292,FR
2024-06-09,,Gas,Blenod-5,5379.0,France,2024-06-09,petroineos,2025-06-04 17:08:59.962292,FR
2024-06-08,,Gas,Blenod-5,3845.0,France,2024-06-08,petroineos,2025-06-04 17:08:59.962292,FR
2024-06-07,,Gas,Blenod-5,4729.0,France,2024-06-07,petroineos,2025-06-04 17:08:59.962292,FR
2024-06-06,,Gas,Blenod-5,3572.0,France,2024-06-06,petroineos,2025-06-04 17:08:59.962292,FR
2024-06-05,,Gas,Blenod-5,4712.0,France,2024-06-05,petroineos,2025-06-04 17:08:59.962292,FR
2024-06-04,,Gas,Blenod-5,5685.0,France,2024-06-04,petroineos,2025-06-04 17:08:59.962292,FR
2024-06-03,,Gas,Blenod-5,3853.0,France,2024-06-03,petroineos,2025-06-04 17:08:59.962292,FR
2024-06-02,,Gas,Blenod-5,5211.0,France,2024-06-02,petroineos,2025-06-04 17:08:59.962292,FR
2024-06-01,,Gas,Blenod-5,4252.0,France,2024-06-01,petroineos,2025-06-04 17:08:59.962292,FR
2025-04-24,,Gas,Blenod-5,6821.0,France,2025-04-24,petroineos,2025-06-04 17:08:59.962292,FR
2024-01-01,,Gas,Blenod-5,6753.0,France,2024-01-01,petroineos,2025-06-04 17:08:59.962292,FR
2024-08-28,,Gas,Pembroke-1,7440.0,United Kingdom,2024-08-28,petroineos,2025-06-04 17:08:59.939915,GB
2025-04-25,,Gas,Pembroke-2,6165.0,United Kingdom,2025-04-25,petroineos,2025-06-04 17:08:59.939915,GB
2024-11-21,,Gas,Pembroke-1,6154.0,United Kingdom,2024-11-21,petroineos,2025-06-04 17:08:59.939915,GB
2024-01-12,,Gas,Pembroke-1,5647.0,United Kingdom,2024-01-12,petroineos,2025-06-04 17:08:59.939915,GB
2024-01-30,,Gas,Pembroke-1,6526.0,United Kingdom,2024-01-30,petroineos,2025-06-04 17:08:59.939915,GB
2024-01-28,,Gas,Pembroke-1,7953.0,United Kingdom,2024-01-28,petroineos,2025-06-04 17:08:59.939915,GB
2024-01-02,,Gas,Pembroke-1,8068.0,United Kingdom,2024-01-02,petroineos,2025-06-04 17:08:59.939915,GB
